6.57923,7.54395,8.96998,A
5.49624,7.33573,8.2059,A
6.47252,6.25786,6.81548,A
6.66862,8.72465,8.67369,A
6.80413,5.20695,7.74209,A
7.40073,7.44259,9.70467,A
7.58048,7.6715,7.66945,A
7.63713,6.71686,9.03007,A
6.08513,6.93602,8.42994,A
7.48727,6.4506,8.10031,A
7.00669,6.37061,7.03354,A
6.11105,7.56895,8.53006,A
6.806,8.20508,7.23046,A
6.70294,8.91665,8.66644,A
6.21118,7.95322,7.05708,A
5.83716,8.3727,8.3539,A
5.27516,8.11543,9.09117,A
7.40342,5.42162,9.12702,A
6.71878,6.32104,6.80513,A
5.20716,6.66073,9.52962,A
6.45438,6.17888,8.26467,A
5.24668,6.47897,10.2649,A
6.8823,7.03627,6.6076,A
7.38422,7.68446,8.46366,A
5.35869,8.4137,7.22836,A
6.23069,7.87063,7.67737,A
6.45,7.90522,8.19913,A
6.19219,6.74141,6.63164,A
6.05854,7.61746,9.80104,A
7.64816,7.88584,7.99794,A
7.26926,6.31867,10.9915,A
6.40475,6.41724,6.56862,A
6.35037,6.06107,8.34742,A
5.8814,7.11515,7.39418,A
6.78444,6.28106,8.03239,A
7.02905,7.46785,7.66204,A
7.79061,6.67084,7.79178,A
6.03887,7.68177,7.33342,A
5.35315,8.81528,7.19807,A
6.50394,7.21076,7.20203,A
6.67258,7.64148,8.08875,A
6.09621,7.74305,7.84028,A
6.2536,7.15205,8.35163,A
6.09511,7.27159,9.07767,A
5.19674,9.26664,7.04299,A
6.34072,8.32266,6.62219,A
7.11656,7.88637,8.12268,A
6.35848,7.64448,8.02606,A
6.15172,7.28917,6.88896,A
7.42251,6.88868,9.97544,A
6.70816,7.28425,9.87579,A
7.40728,6.94667,7.65393,A
6.3616,7.19675,7.1555,A
6.82261,7.29948,6.24206,A
7.23624,7.25254,8.98138,A
6.07473,7.43449,7.18817,A
6.44896,8.8349,8.55245,A
5.50109,7.46909,7.50919,A
6.43134,8.37514,6.8663,A
6.94483,8.23251,9.54815,A
5.45326,7.54641,8.17239,A
6.74799,7.88554,8.95668,A
6.53985,9.98673,8.21943,A
7.34501,6.71451,7.22922,A
6.61796,6.56598,8.32161,A
7.13296,6.87662,6.50664,A
7.24194,5.57099,8.50801,A
6.40204,6.91443,8.77985,A
6.38508,7.52848,8.27725,A
5.64865,8.81591,8.3046,A
7.16641,7.63542,9.56824,A
6.85498,6.44184,7.77484,A
6.69566,6.083,5.90288,A
6.27447,7.1835,8.08108,A
7.34805,7.18519,7.78016,A
6.2635,7.22013,9.15244,A
6.60055,8.1153,10.4565,A
6.47148,7.20049,8.02508,A
7.11193,7.08249,8.49025,A
6.14862,7.61991,8.21218,A
6.72947,6.26837,8.90459,A
5.36286,8.09731,9.08307,A
6.65686,6.9897,7.67883,A
6.60989,7.14048,10.2199,A
5.92938,7.35214,7.9707,A
4.76593,7.24718,10.2138,A
6.21001,7.52954,7.77855,A
5.55463,7.24739,8.18607,A
7.34631,7.55262,6.85565,A
6.62201,9.01222,6.64693,A
6.441,8.16837,10.1667,A
6.48804,6.61974,7.53513,A
5.89155,8.19907,7.83173,A
6.18085,6.81806,8.28244,A
6.47994,6.31381,9.08373,A
7.03329,6.19382,8.17611,A
6.31635,9.07638,6.82806,A
7.48891,7.5231,8.64933,A
7.84927,7.53145,7.82432,A
5.47785,8.51936,8.89773,A
7.09616,8.322,7.25778,A
5.79367,7.64048,9.75505,A
7.15955,8.20723,8.57031,A
5.45878,8.61862,8.22246,A
7.6443,6.75946,7.8569,A
7.66951,6.4132,7.15875,A
7.14705,9.60337,6.25557,A
6.26366,7.78209,7.12215,A
6.02319,7.27625,10.9653,A
7.28747,6.20192,7.17751,A
7.50759,7.42395,7.06792,A
8.25723,6.14409,8.20497,A
6.08831,7.715,8.01283,A
6.3446,7.35095,8.812,A
6.50209,7.45465,7.79955,A
6.491,6.39894,7.81251,A
7.4329,5.70883,7.03253,A
6.0301,8.73777,8.90884,A
5.77469,6.26212,8.71864,A
7.13646,7.78349,8.26539,A
6.24239,5.7746,7.96158,A
5.23805,7.89098,8.8866,A
7.74383,6.52114,6.18349,A
5.18935,8.18982,8.26635,A
6.63863,5.5987,6.68877,A
6.30471,5.58257,8.096,A
5.85666,7.29004,6.67406,A
6.19134,7.30934,6.60712,A
6.8109,7.48944,6.83002,A
6.27511,7.81672,6.82171,A
6.09584,6.88712,10.2921,A
5.50903,7.48489,9.17229,A
5.43573,8.52781,8.02927,A
6.57919,7.22692,7.82878,A
7.42917,6.60945,9.82137,A
6.0445,7.03897,8.45783,A
7.08966,7.96676,7.87287,A
4.98528,8.14489,8.50729,A
5.14563,6.66402,9.64078,A
6.57709,7.67865,8.08297,A
7.10434,7.027,8.76081,A
6.228,9.17175,8.30892,A
5.84281,7.30278,7.5623,A
7.07311,7.54476,8.22312,A
7.25788,7.7691,7.87796,A
6.93947,7.44506,7.61297,A
6.65796,6.21134,10.5944,A
6.79518,7.14252,7.78643,A
5.26913,8.3804,6.81876,A
8.10339,7.38787,6.25433,A
6.36639,8.31638,8.58793,A
6.99564,8.47446,7.18058,A
6.60581,8.44518,9.71112,A
6.14893,7.59265,8.57265,A
6.22794,8.3331,9.36679,A
4.69731,8.66211,8.35403,A
5.98005,7.37603,8.10214,A
6.98673,8.63492,6.986,A
5.81139,8.47289,9.0363,A
7.60734,6.91895,7.36327,A
6.05089,6.3884,8.45614,A
6.38594,9.13818,8.06508,A
5.05808,7.33236,9.23532,A
6.40911,7.26087,8.84665,A
7.32028,8.13622,7.53587,A
7.13375,7.36506,10.1982,A
7.72417,7.42569,8.27548,A
6.78759,8.37617,8.36906,A
7.05935,7.6315,9.30076,A
7.69782,7.02126,8.22254,A
7.34212,8.21188,8.46559,A
6.81193,6.45786,7.62633,A
6.30888,6.98708,8.17605,A
6.48002,8.52806,7.6178,A
7.25279,7.74218,6.76096,A
5.94902,6.67411,9.7564,A
6.92862,6.1314,9.57282,A
6.24948,7.04621,8.06388,A
8.21962,6.55879,7.52079,A
6.42198,8.47256,9.57718,A
6.37142,7.23442,6.64929,A
7.34379,7.59701,7.9104,A
6.35349,9.31179,7.10614,A
6.58894,6.84943,8.43762,A
7.42614,6.79739,8.5386,A
6.2112,7.36313,8.07726,A
6.06071,7.27448,7.48559,A
6.33788,8.24555,7.46821,A
5.60435,7.19247,7.76793,A
5.62841,7.5136,8.11144,A
6.87445,6.59731,9.22464,A
5.8871,8.33434,7.33202,A
7.10359,8.37091,8.53755,A
7.92203,7.08971,8.32922,A
7.49807,7.73911,8.52364,A
6.80416,8.8754,7.01108,A
5.60928,8.20163,8.49081,A
5.66245,7.33387,8.70945,A
6.39472,7.22948,7.91943,A
6.23712,7.76964,7.25419,A
5.52759,6.49388,10.5417,A
6.24493,6.63563,7.33902,A
4.96302,9.16497,8.24835,A
5.58795,8.03191,8.31191,A
6.72208,6.66839,9.30733,A
7.56961,6.73754,8.65515,A
5.90149,7.75525,9.33456,A
6.30389,7.37928,5.28754,A
6.28822,7.31973,7.6315,A
7.14849,6.44478,7.98039,A
5.89383,8.06146,7.94529,A
6.24845,6.66747,8.2605,A
5.24675,8.06357,7.16382,A
6.91589,8.10611,6.59227,A
6.52072,9.00907,9.23742,A
5.96178,6.53916,8.61168,A
5.92809,6.90564,7.43677,A
6.04296,7.73194,7.04647,A
6.1878,7.01649,9.04574,A
7.55366,6.32924,6.5553,A
7.66108,6.31309,10.038,A
7.20816,7.9226,8.63478,A
7.50821,6.73724,8.0468,A
5.66651,7.78675,8.34767,A
6.21535,6.59551,6.52706,A
7.10089,7.49927,7.2402,A
6.33979,7.23818,9.02249,A
5.4838,6.24776,9.2878,A
6.59021,7.31875,6.58438,A
7.65763,7.29161,9.17642,A
7.8403,6.73164,8.04544,A
6.40943,8.48772,6.58666,A
6.78698,6.5098,8.57648,A
4.94687,9.99191,8.743,A
6.48828,6.62558,8.78492,A
6.95689,6.52843,7.82726,A
5.1761,8.25169,8.45711,A
5.94632,8.27874,7.34048,A
5.68341,6.39344,8.32254,A
5.62921,8.99252,10.2481,A
6.077,8.22392,8.07539,A
6.66186,7.12406,8.00885,A
5.74866,6.99359,8.99422,A
7.81131,7.67947,7.52871,A
5.9673,7.80519,8.89409,A
6.37378,7.57606,6.74331,A
6.97849,6.74642,7.56846,A
6.35912,7.28248,7.89393,A
6.30352,6.9591,7.20163,A
6.21366,7.57082,7.20066,A
7.82065,6.90508,6.79505,A
6.17378,8.43566,6.53247,A
6.933,7.92327,6.8626,A
6.37549,7.09655,8.36828,A
6.50635,7.79427,8.22326,A
5.87841,7.65729,9.32386,A
6.50929,8.2442,7.91007,A
7.56602,7.08376,9.70634,A
6.91334,7.65601,7.53736,A
7.13492,8.25407,8.17975,A
5.5614,8.21284,9.99338,A
6.13983,7.44401,9.17599,A
6.52643,6.14087,8.72551,A
7.13728,7.2707,7.34942,A
5.5253,7.36399,8.4206,A
6.2934,7.42524,8.35992,A
5.50488,7.26953,12.5557,A
7.90814,6.11183,6.30976,A
8.11724,6.59758,7.89668,A
6.71035,8.00384,8.05292,A
5.41535,8.70073,8.95993,A
7.32506,9.07646,6.50333,A
6.03284,7.73649,9.07587,A
7.02711,7.52791,8.44274,A
7.0884,8.58923,8.68598,A
6.02154,8.56125,11.4699,A
7.11578,5.5571,9.92988,A
6.52797,8.15541,8.62101,A
5.72702,6.65616,7.81069,A
7.64215,7.11125,8.22306,A
5.98666,6.20586,8.7284,A
5.95658,7.12601,8.02432,A
6.8137,8.19848,8.53245,A
6.83003,9.4062,7.34263,A
6.1747,7.61178,8.22179,A
7.44855,8.08666,7.22517,A
7.45613,6.878,4.91939,A
6.68543,9.28993,7.65121,A
6.23029,7.98924,8.46088,A
6.74,6.70577,8.30448,A
5.70107,8.04395,10.4189,A
7.47879,7.72037,8.18771,A
6.49991,8.31902,9.82322,A
7.70482,7.2028,6.44516,A
6.8559,7.12313,9.42492,A
6.9443,8.74878,8.51704,A
6.3448,6.49282,9.77703,A
7.34001,7.58801,7.69502,A
7.27756,6.79279,9.59205,A
6.9269,8.34125,9.94105,A
6.72537,6.06236,7.17649,A
5.44494,7.18911,8.045,A
7.34826,7.43499,7.9441,A
6.37865,8.23506,7.35644,A
5.74179,7.12462,8.58659,A
6.49074,8.1829,7.96283,A
6.83467,6.18249,8.15613,A
5.78726,8.71078,7.13495,A
7.00641,7.33194,8.41433,A
5.43954,8.15681,7.99814,A
6.38038,7.82916,8.85994,A
5.46112,8.19909,8.45043,A
7.50065,7.81886,6.60799,A
6.34922,8.45295,7.57544,A
5.9522,9.15603,9.63097,A
5.73843,7.50936,9.43179,A
5.72655,7.68826,8.83097,A
6.8571,7.42134,7.41292,A
6.24697,6.314,7.68167,A
5.56227,8.19548,7.51434,A
4.79173,8.45071,9.23184,A
6.39936,9.5861,5.98474,A
5.54859,7.62207,8.51174,A
6.09802,8.97302,7.78953,A
6.90706,7.31877,8.06024,A
5.5547,6.00329,9.72971,A
5.27614,7.99301,7.30773,A
6.17105,8.10187,9.56542,A
5.52548,7.14504,8.7444,A
7.43407,8.47733,6.97173,A
7.98425,7.15447,7.93014,A
5.56664,9.14387,7.32177,A
6.47711,8.81645,6.40484,A
5.39921,8.06338,8.84295,A
7.88565,5.69176,7.99154,A
6.95283,5.0273,6.68508,A
6.41357,5.72372,7.25324,A
6.22525,6.7224,8.60414,A
7.81648,7.27513,8.30802,A
7.53138,7.70281,8.75786,A
5.74376,6.85962,7.92194,A
6.04572,8.23644,9.16667,A
6.19418,8.78374,9.00462,A
7.09708,7.72073,6.76259,A
7.13571,9.17168,7.4007,A
6.20262,6.84064,7.84241,A
7.3323,5.44443,4.97369,A
7.42895,6.86893,8.34755,A
6.53678,9.44865,6.97938,A
7.15952,8.40364,7.55527,A
7.56839,6.47021,8.36776,A
6.81386,6.27806,7.86178,A
6.87761,7.14382,7.89597,A
5.88446,8.52621,7.93075,A
6.5614,6.33874,9.49663,A
6.24838,7.63987,7.13403,A
6.99888,8.03422,7.88618,A
8.437,6.04314,7.04445,A
5.6269,7.50561,7.53427,A
6.41862,5.57491,8.97508,A
6.30729,6.96715,7.31965,A
6.93295,7.56161,8.52922,A
5.57317,8.2634,6.20305,A
8.50317,6.1792,8.00976,A
6.7462,8.76638,8.09817,A
6.25015,9.20271,8.08616,A
7.48534,6.98609,5.39061,A
6.04887,8.94758,7.71341,A
6.38921,9.43597,8.69803,A
7.21004,8.04493,7.36419,A
7.76186,7.59343,7.02478,A
7.07371,6.76131,7.6803,A
6.11637,9.2444,7.66142,A
5.90061,9.40798,8.97943,A
6.12853,6.31768,8.1815,A
5.40707,8.34964,7.87232,A
6.39635,5.88955,7.6106,A
5.84199,8.11284,9.6263,A
7.74773,7.29871,7.45975,A
6.84828,7.50689,6.38173,A
7.08218,7.35367,5.70839,A
5.69077,8.28655,7.5906,A
6.07578,8.99384,8.50495,A
6.53709,7.12383,8.75677,A
7.0963,6.70823,6.95538,A
6.98917,9.33934,5.74408,A
7.10698,8.26167,6.97223,A
6.28154,7.19734,7.9101,A
6.72456,5.98507,8.30399,A
6.12025,8.25387,7.05503,A
6.41446,10.3634,6.98189,A
6.44984,6.9464,7.15559,A
6.43513,9.81769,8.91915,A
5.95703,6.90148,7.28766,A
6.27124,9.04752,8.64129,A
6.1605,6.37758,7.3056,A
6.11581,7.22897,7.58789,A
8.01704,6.44109,9.21609,A
6.02304,6.03833,10.1341,A
6.73753,8.27382,8.27344,A
